WORD	SAMPA	POS	PRON_VARIANT	IS_COMPOUND	COMPOUND_ATTR	HAS_PREFIX	LANG	IS_VALIDATED	COMMENT
akranesi	a: k_h r a n E s I	ns	north_clear	true	none	false	IS	true	
akraneskirkja	a: k r a n E s c_h I r_0 c a	ns	standard_clear	true	none	false	IS	true	
akraneskirkja	a: k_h r a n E s c_h I r_0 c a	ns	north_clear	true	none	false	IS	true	
akraness	a: k r a n E s	ns	standard_clear	true	modifier	false	IS	true	
akraness	a: k_h r a n E s	ns	north_clear	true	modifier	false	IS	true	
akrar	a: k r a r	n	standard_clear	false	head	false	IS	true	
akrar	a: k_h r a r	n	north_clear	false	head	false	IS	true	
akrein	a: k r ei n	n	standard_clear	true	head	false	IS	true	
akrein	a: k_h r ei n	n	north_clear	true	head	false	IS	true	
akreina	a: k r ei n a	n	standard_clear	true	head	false	IS	true	
akreina	a: k_h r ei n a	n	north_clear	true	head	false	IS	true	
akreinar	a: k r ei n a r	n	standard_clear	true	head	false	IS	true	
akreinar	a: k_h r ei n a r	n	north_clear	true	head	false	IS	true	
akrinum	a: k r I n Y m	n	standard_clear	false	head	false	IS	true	
akrinum	a: k_h r I n Y m	n	north_clear	false	head	false	IS	true	
akrópólis	a: k r ou p_h ou l I s	ns	standard_clear	false	none	false	IS	true	
akrópólis	a: k_h r ou p_h ou l I s	ns	north_clear	false	none	false	IS	true	
akstri	a k s t r I	n	all	false	head	false	IS	true	""
akstur	a k s t Y r	n	all	false	head	false	IS	true	""
aksturinn	a k s t Y r I n	n	all	false	head	false	IS	true	
aksturs	a k s t Y r_0 s	n	all	false	both	false	IS	true	""
akstursklúbbi	a k s t Y r_0 s k_h l u p I	n	standard_clear	true	head	false	IS	true	
akstursklúbbi	a k s t Y s k_h l u p I	n	standard_cas	true	head	false	IS	true	
akstursleiðin	a k s t Y r_0 s t l ei D I n	n	all	false	none	false	IS	true	
aktygi	a: k t_h i j I	n	standard_clear	true	none	false	IS	true	
aktygi	a: k_h t_h i j I	n	north_clear	true	none	false	IS	true	
aktífir	a x t i v I r	lo	all	false	none	false	IS	true	
aktífur	a x t i v Y r	lo	all	false	none	false	IS	true	
akurbrekku	a: k Y r p r E h k Y	ns	standard_clear	true	none	false	IS	true	
akurbrekku	a: k_h Y r p r E h k Y	ns	north_clear	true	none	false	IS	true	
akureyrar	a: k Y r ei r a r	n	standard_clear	true	modifier	false	IS	true	
akureyrar	a: k_h Y r ei r a r	n	north_clear	true	modifier	false	IS	true	
akureyrarbæ	a: k Y r ei r a r p ai	n	standard_clear	true	none	false	IS	true	""
akureyrarbæjar	a: k Y r ei r a r p ai j a r	n	standard_clear	true	modifier	false	IS	true	
akureyrarbæjar	a: k_h Y r ei r a r p ai j a r	n	north_clear	true	modifier	false	IS	true	
akureyrarbær	a: k Y r ei r a r_0 p ai r	n	standard_clear	true	none	false	IS	true	""
akureyrarkirkju	a: k Y r ei r a r_0 c_h I r_0 c Y	ns	standard_clear	true	none	false	IS	true	
akureyrarkirkju	a: k_h Y r ei r a r_0 c_h I r_0 c Y	ns	north_clear	true	none	false	IS	true	
akureyri	a: k Y r ei r I	n	standard_clear	true	none	false	IS	true	
akureyri	a: k_h Y r ei r I	n	north_clear	true	none	false	IS	true	
akureyringa	a: k Y r ei r i N k a	n	standard_clear	true	modifier	false	IS	true	""
akureyringar	a: k Y r ei r i N k a r	ns	standard_clear	true	none	false	IS	true	
akureyringar	a: k_h Y r ei r i N k a r	ns	north_clear	true	none	false	IS	true	
akuryrkju	a: k Y r I r_0 c Y	n	standard_clear	true	modifier	false	IS	true	
akuryrkju	a: k_h Y r I r_0 c Y	n	north_clear	true	modifier	false	IS	true	
al	a: l	n	all	false	none	false	GB	true	""
ala	a: l a	n	all	false	head	false	IS	true	
ala	a: l a	so	all	false	head	false	IS	true	
alan	a: l a n	n	all	false	none	false	GB	true	""
alaska	a: l a s k a	ns	all	false	modifier	false	IS	true	
alaskaösp	a: l a s k a 9 s p	n	all	true	none	false	IS	true	
alast	a: l a s t	so	all	false	none	false	IS	true	
alba	a l p a	n	all	false	none	false	IS	true	
alba	a l p a	ns	all	false	none	false	IS	true	
albaníu	a l p a n i j Y	n	all	false	modifier	false	IS	true	
albert	a l p E r_0 t	ns	all	false	none	false	IS	true	
alberto	a l p E r_0 t ou	n	all	false	none	false	GB	true	""
alberts	a l p E r_0 s	ns	standard_cas	false	modifier	false	IS	true	
alberts	a l p E r_0 t s	ns	standard_clear	false	modifier	false	IS	true	
albertsson	a l p E r_0 s O n	ns	standard_cas	true	none	false	IS	true	
albertsson	a l p E r_0 t s O n	ns	standard_clear	true	none	false	IS	true	
albion	a l p i j O n	n	all	false	none	false	GB	true	""
albjart	a l p j a r_0 t	lo	all	false	none	true	IS	true	
album	a l p u m	n	all	false	none	false	GB	true	""
alcan	a l_0 k a n	ns	all	false	none	false	GB	true	""
alcohol	a l_0 k ou h O l	n	all	true	none	false	GB	true	""
alda	a l t a	lo	all	false	both	false	IS	true	
alda	a l t a	n	all	false	both	false	IS	true	
alda	a l t a	so	all	false	both	false	IS	true	
aldamót	a l t a m ou t	n	standard_clear	true	head	false	IS	true	""
aldamótin	a l t a m ou t I n	n	standard_clear	true	none	false	IS	true	
aldamótin	a l t a m ou t_h I n	n	north_clear	true	none	false	IS	true	
aldamótum	a l t a m ou t Y m	n	standard_clear	true	none	false	IS	true	""
aldar	a l t a r	n	all	false	both	false	IS	true	
aldarfjórðung	a l t a r f j ou r D u N k	n	all	true	none	false	IS	true	""
aldarinnar	a l t a r I n a r	n	all	false	none	false	IS	true	
aldeilis	a l t ei l I s	adv	all	false	none	false	IS	true	
aldeilis	a l t ei l I s	ao	all	false	none	false	IS	true	
aldimmt	a l t I m_0 t	lo	standard_clear	false	none	true	IS	true	
aldimmt	a l t I m t_h	lo	northeast_clear	false	none	true	IS	true	
aldin	a l t I n	lo	all	false	both	false	IS	true	
aldin	a l t I n	n	all	false	both	false	IS	true	
aldinkjötið	a l t i n c_h 9 t I D	n	all	true	none	false	IS	true	
aldir	a l t I r	lo	all	false	head	false	IS	true	
aldir	a l t I r	n	all	false	head	false	IS	true	
aldir	a l t I r	so	all	false	head	false	IS	true	
aldraða	a l t r a D a	n	all	false	head	false	IS	true	""
aldraðir	a l t r a D I r	lo	all	false	none	false	IS	true	
aldraðir	a l t r a D I r	so	all	false	none	false	IS	true	
aldraðra	a l t r a D r a	n	all	false	head	false	IS	true	""
aldrei	a l t r ei	adv	all	false	none	false	IS	true	
aldrei	a l t r ei	ao	all	false	none	false	IS	true	
aldri	a l t r I	n	all	false	head	false	IS	true	
aldrinum	a l t r I n Y m	n	all	false	head	false	IS	true	""
aldur	a l t Y r	n	all	false	both	false	IS	true	
aldurinn	a l t Y r I n	n	all	false	head	false	IS	true	
aldurs	a l t Y r_0 s	n	all	false	both	false	IS	true	
aldursflokkum	a l t Y r_0 s f l O h k Y m	n	all	true	none	false	IS	true	
aldurshópa	a l t Y r_0 s h ou p a	n	standard_clear	true	modifier	false	IS	true	""
aldurstakmarkið	a l t Y r_0 s t_h a k m a r_0 c I D	n	standard_clear	true	none	false	IS	true	
aldurstakmarkið	a l t Y s t_h a k m a r_0 c I D	n	standard_cas	true	none	false	IS	true	
aldurstengds	a l t Y r_0 s t_h ei N t s	lo	standard_clear	true	none	false	IS	true	
aldurstengds	a l t Y s t_h ei N s	lo	standard_cas	true	none	false	IS	true	
aldursári	a l t Y r_0 s au r I	n	all	true	none	false	IS	true	""
aldurtila	a l t Y r t_h I l a	n	all	true	none	false	IS	true	
aldís	a l t i s	ns	all	true	none	false	IS	true	
ale	ei: l	n	all	false	none	false	GB	true	""
alefli	a: l E p l I	n	all	false	none	true	IS	true	
alessandro	a: l E s a n t r O	n	all	false	none	false	IS	true	""
alex	a: l E k s	n	all	false	none	false	IS	true	""
alexander	a: l E k s a n t E r	ns	all	false	none	false	IS	true	
alexandersson	a: l E k s a n t E r_0 s O n	ns	all	true	none	false	IS	true	
alexandra	a: l E k s a n t r a	ns	all	false	none	false	IS	true	
alfa	a l f a	n	all	false	none	false	IS	true	""
alfarið	a l f a r I D	lo	all	false	none	true	IS	true	
alfreðs	a l f r E D s	ns	all	false	none	false	IS	true	
alfreðsdóttir	a l f r E D s t ou h t I r	ns	all	true	none	false	IS	true	
alfreðsson	a l f r E D s O n	ns	all	true	none	false	IS	true	
alfreðssonar	a l f r E D s O n a r	ns	all	true	none	false	IS	true	
alfræðiorðabókin	a l f r ai D I O r D a p ou c I n	n	standard_clear	true	none	true	IS	true	
alfræðiorðabókin	a l f r ai D I O r D a p ou c_h I n	n	north_clear	true	none	true	IS	true	
alfræðiriti	a l f r ai D I r I t I	n	standard_clear	true	none	true	IS	true	
alfræðiriti	a l f r ai D I r I t_h I	n	north_clear	true	none	true	IS	true	
algeng	a l c ei N k	lo	all	false	none	true	IS	true	
algengan	a l c ei N k a n	lo	all	false	none	true	IS	true	
algengar	a l c ei N k a r	n	all	false	head	true	IS	true	""
algengara	a l c ei N k a r a	lo	all	false	none	true	IS	true	
algengari	a l c ei N k a r I	lo	all	false	none	true	IS	true	
algengast	a l c ei N k a s t	lo	all	false	head	true	IS	true	
algengasta	a l c ei N k a s t a	lo	all	false	head	true	IS	true	
algengi	a l c ei J c I	lo	all	false	none	true	IS	true	
algengi	a l c ei J c I	n	all	false	none	true	IS	true	
algengra	a l c ei N k r a	lo	all	false	none	true	IS	true	
algengt	a l c ei N_0 t	lo	standard_clear	true	none	true	IS	true	
algengt	a l c ei N t_h	lo	northeast_clear	true	none	true	IS	true	
algengum	a l c ei N k Y m	lo	all	false	none	true	IS	true	
algengur	a l c ei N k Y r	n	all	false	head	true	IS	true	""
algengust	a l c ei N k Y s t	lo	all	false	head	true	IS	true	
alger	a l c E r	lo	all	false	none	true	IS	true	
algerlega	a l c E r l E G a	ao	all	false	none	true	IS	true	
algerlega	a l c E r l E G a	lo	all	false	none	true	IS	true	
algerrar	a l c E r a r	lo	all	false	none	true	IS	true	
algert	a l c E r_0 t	lo	all	false	none	true	IS	true	
algjör	a l c 9 r	lo	all	false	none	true	IS	true	
algjöra	a l c 9 r a	n	all	false	none	true	IS	true	""
algjöran	a l c 9 r a n	lo	all	false	none	true	IS	true	
algjörlega	a l c 9 r l E G a	ao	all	false	none	true	IS	true	
algjörlega	a l c 9 r l E G a	lo	all	false	none	true	IS	true	
algjörri	a l c 9 r I	lo	all	false	none	true	IS	true	
algjört	a l c 9 r_0 t	lo	all	false	none	true	IS	true	
algjöru	a l c 9 r Y	n	all	false	none	true	IS	true	""
algjörum	a l c 9 r Y m	n	all	false	none	true	IS	true	""
alheimsins	a: l h ei m s I n s	n	all	false	none	true	IS	true	""
alheimur	a l h ei m Y r	n	all	false	none	true	IS	true	
alhliða	a: l_0 I D a	lo	all	true	none	true	IS	true	
ali	a: l I	n	all	false	none	false	IS	true	
ali	a: l I	so	all	false	none	false	IS	true	
alice	a: l I s	ns	all	false	none	false	GB	true	""
alin	a: l I n	lo	all	false	head	false	IS	true	
alin	a: l I n	n	all	false	head	false	IS	true	
alin	a: l I n	so	all	false	head	false	IS	true	
alinn	a: l I n	lo	all	false	head	false	IS	true	
alinn	a: l I n	n	all	false	head	false	IS	true	
alinn	a: l I n	so	all	false	head	false	IS	true	
alist	a: l I s t	n	all	false	none	false	IS	true	""
alið	a: l I D	n	all	false	head	false	IS	true	""
alkalírafhlöður	a l k_h a l i r a f l_0 9 D Y r	n	northeast_clear	true	none	false	IS	true	
alkalírafhlöður	a l_0 k a l i r a f l_0 9 D Y r	n	standard_clear	true	none	false	IS	true	
alkominn	a l k_h O m I n	lo	all	false	none	true	IS	true	
alkunna	a l k_h Y n a	lo	all	false	none	true	IS	true	
alkunna	a l k_h Y n a	n	all	false	none	true	IS	true	
alkunnu	a l k_h Y n Y	lo	all	false	none	true	IS	true	
alkunnu	a l k_h Y n Y	n	all	false	none	true	IS	true	
alkóa	a l k_h ou a	n	northeast_clear	false	none	false	IS	true	
alkóa	a l_0 k ou a	n	standard_clear	false	none	false	IS	true	
alkóhólista	a l k_h ou h ou l I s t a	n	northeast_clear	true	modifier	false	IS	true	
alkóhólista	a l_0 k ou h ou l I s t a	n	standard_clear	true	modifier	false	IS	true	
all	a t l_0	ao	all	false	modifier	false	IS	true	
allan	a t l a n	fn	all	false	head	false	IS	true	
allar	a t l a r	fn	all	false	head	false	IS	true	
allavega	a t l a v E G a	lo	all	true	none	false	IS	true	
allavegana	a t l a v E G a n a	ao	all	true	none	false	IS	true	
allen	a l E n	n	all	false	none	false	GB	true	
alles	a l E s	n	all	false	none	false	DE	true	
allflóknu	a t l f l ou h k n Y	lo	all	false	none	true	IS	true	
allforhertur	a t l f O r_0 h E r_0 t Y r	lo	all	true	none	true	IS	true	
allgemeine	a l k E m ai n E	n	all	false	none	false	DE	true	
allgóður	a t l k ou D Y r	lo	all	false	none	true	IS	true	
allhressilega	a t l_0 r_0 E s I l E G a	ao	all	false	none	true	IS	true	
alli	a l I	ns	all	false	none	false	IS	true	
allir	a t l I r	fn	all	false	none	false	IS	true	
alllengi	a t l ei J c I	ao	all	false	none	true	IS	true	
allmargar	a t l m a r k a r	lo	all	false	none	true	IS	true	
allmikið	a t l m I c I D	ao	standard_clear	false	none	true	IS	true	
allmikið	a t l m I c I D	lo	standard_clear	false	none	true	IS	true	
allmikið	a t l m I c_h I D	ao	north_clear	false	none	true	IS	true	
allmikið	a t l m I c_h I D	lo	north_clear	false	none	true	IS	true	
allmörg	a t l m 9 r k	n	all	false	none	true	IS	true	""
allmörgum	a t l m 9 r k Y m	lo	all	false	none	true	IS	true	
allnokkra	a t l n O h k r a	fn	all	false	none	true	IS	true	
allnokkrar	a t l n O h k r a r	fn	all	false	none	true	IS	true	
allnokkrum	a t l n O h k r Y m	fn	all	false	none	true	IS	true	
allnokkur	a t l n O h k Y r	fn	all	false	none	true	IS	true	
allnokkuð	a t l n O h k Y D	fn	all	false	none	true	IS	true	
alloft	a t l O f t	ao	all	false	none	true	IS	true	
allra	a t l r a	fn	all	false	both	false	IS	true	
allrar	a t l r a r	n	all	false	none	false	IS	true	""
allri	a t l r I	fn	all	false	none	false	IS	true	
alls	a l s	fn	all	false	both	false	IS	true	
allsber	a l s p E r	lo	all	true	none	false	IS	true	
allsberir	a l s p E r I r	lo	all	true	none	false	IS	true	
allsendis	a l s E n t I s	ao	all	false	none	false	IS	true	
allsherjar	a l s h E r j a r	n	all	true	modifier	false	IS	true	""
allsherjarnefnd	a l s h E r j a r n E m t	n	all	true	none	false	IS	true	
allsherjarnefndar	a l s h E r j a r n E m t a r	n	all	true	modifier	false	IS	true	cas [-r] á orðhlutaskilum?
allsherjarnefndin	a l s h E r j a r n E m t I n	n	all	true	none	false	IS	true	
allsherjarsál	a l s h E r j a r_0 s au l	n	all	true	none	false	IS	true	
allsherjartákn	a l s h E r j a r_0 t_h au h k n	n	all	true	none	false	IS	true	
allsherjarþinginu	a l s h E r j a r_0 T i J c I n Y	n	all	true	none	false	IS	true	
allskonar	a l s k_h O n a r	lo	all	true	none	false	IS	true	
allskostar	a l s k_h O s t a r	ao	all	false	none	false	IS	true	
allskyns	a l s c I n s	lo	all	true	none	false	IS	true	
allsráðandi	a l s r au D a n t I	lo	all	true	none	false	IS	true	
allstaðar	a l s t a D a r	ao	all	false	none	false	IS	true	
allstóran	a t l_0 s t ou r a n	lo	all	false	none	true	IS	true	
allstórir	a t l_0 s t ou r I r	lo	all	false	none	true	IS	true	
allt	a l_0 t	fn	all	false	none	false	IS	true	
alltaf	a l_0 t a f	ao	all	false	none	false	IS	true	
alltof	a l_0 t O f	ao	all	false	none	false	IS	true	
alltsvo	a l_0 t s O	ao	all	false	none	false	IS	true	
alltumlykjandi	a l_0 t Y m l I c a n t I	lo	standard_clear	true	none	false	IS	true	
alltumlykjandi	a l_0 t Y m l I c_h a n t I	lo	north_clear	true	none	false	IS	true	
alltént	a l_0 t_h j E n t_h	ao	northeast_clear	false	none	false	IS	true	
alltént	a l_0 t_h j E n_0 t	ao	standard_clear	false	none	false	IS	true	
allur	a t l Y r	fn	all	false	head	false	IS	true	
allverulega	a t l v E r Y l E G a	lo	all	false	none	true	IS	true	
allverulegt	a t l v E r Y l E x t	lo	all	false	none	true	IS	true	
alma	a l m a	n	all	false	none	false	IS	true	
almannafæri	a l m a n a f ai r I	n	all	true	none	true	IS	true	
almannafé	a l m a n a f j E	n	all	true	none	true	IS	true	""
almannahagsmuna	a l m a n a h a x s m Y n a	n	all	true	none	false	IS	true	""
almannahagsmunir	a l m a n a h a x s m Y n I r	n	all	true	none	true	IS	true	
almannaheilla	a l m a n a h ei t l a	n	all	true	modifier	true	IS	true	
almannakambs	a l m a n a k_h a m p s	ns	all	true	both	true	IS	true	
almannaskarð	a l m a n a s k a r D	ns	all	true	none	true	IS	true	
almannatenglar	a l m a n a t_h ei N l a r	n	all	true	none	true	IS	true	
almannatrygginga	a l m a n a t_h r I c i N k a	n	all	true	modifier	true	IS	true	
almannatryggingar	a l m a n a t_h r I c i N k a r	n	all	true	none	true	IS	true	
almannavarna	a l m a n a v a r t n a	n	standard_clear	true	modifier	true	IS	true	
almannavarna	a l m a n a v a t n a	n	standard_cas	true	modifier	true	IS	true	
almannavarnir	a l m a n a v a r t n I r	n	standard_clear	true	none	true	IS	true	
almannavarnir	a l m a n a v a t n I r	n	standard_cas	true	none	true	IS	true	
almar	a l m a r	n	all	false	none	false	IS	true	""
almenn	a l m E n	n	all	true	none	true	IS	true	""
almenna	a l m E n a	lo	all	false	none	true	IS	true	
almennan	a l m E n a n	lo	all	false	none	true	IS	true	
almennar	a l m E n a r	n	all	false	none	true	IS	true	""
almenni	a l m E n I	n	all	false	none	true	IS	true	""
almennilega	a l m E n I l E G a	ao	all	false	none	true	IS	true	
almennilega	a l m E n I l E G a	lo	all	false	none	true	IS	true	
almennilegur	a l m E n I l E G Y r	lo	all	false	none	true	IS	true	
almenning	a l m E n i N k	n	all	false	none	true	IS	true	
almenningi	a l m E n i J c I	n	all	false	none	true	IS	true	
almenninginn	a l m E n i J c I n	n	all	false	none	true	IS	true	
almenningnum	a l m E n i N n Y m	n	standard_clear	false	none	true	IS	true	
almenningnum	a l m E n i n Y m	n	standard_cas	false	none	true	IS	true	
almennings	a l m E n i N s	n	all	false	modifier	true	IS	true	
almenningsbókasöfn	a l m E n i N s p ou k a s 9 p n_0	n	standard_clear	true	none	true	IS	true	
almenningsbókasöfn	a l m E n i N s p ou k_h a s 9 p n_0	n	north_clear	true	none	true	IS	true	
almenningshlaupa	a l m E n i N s l_0 9i p a	n	standard_clear	true	modifier	true	IS	true	
almenningshlaupa	a l m E n i N s l_0 9i p_h a	n	north_clear	true	modifier	true	IS	true	
almenningssamgangna	a l m E n i N s a m k au N n a	n	standard_clear	true	modifier	true	IS	true	
almenningssamgangna	a l m E n i N s a m k au n a	n	standard_cas	true	modifier	true	IS	true	
almenningssamgöngum	a l m E n i N s a m k 9i N k Y m	n	all	true	none	true	IS	true	
almenningssamgöngur	a l m E n i N s a m k 9i N k Y r	n	all	true	none	true	IS	true	
almenningstindur	a l m E n i N s t_h I n t Y r	n	all	true	none	true	IS	true	
almenningsálitið	a l m E n i N s au l I t I D	n	standard_clear	true	none	true	IS	true	
almenningsálitið	a l m E n i N s au l I t_h I D	n	north_clear	true	none	true	IS	true	
almenningur	a l m E n i N k Y r	n	all	false	none	false	IS	true	""
almennir	a l m E n I r	lo	all	false	none	true	IS	true	
almennra	a l m E n r a	lo	all	false	none	true	IS	true	
almennrar	a l m E n r a r	lo	all	false	none	true	IS	true	
almennri	a l m E n r I	n	all	false	none	false	IS	true	""
almenns	a l m E n s	lo	all	false	none	true	IS	true	
almennt	a l m E n t_h	lo	northeast_clear	false	none	true	IS	true	
almennt	a l m E n_0 t	lo	standard_clear	false	none	true	IS	true	
almennu	a l m E n Y	n	all	false	none	true	IS	true	""
almennum	a l m E n Y m	lo	all	false	none	true	IS	true	
almennur	a l m E n Y r	lo	all	false	none	true	IS	true	
almost	O l m ou s t	n	all	true	none	false	GB	true	""
almáttugan	a l m au h t Y G a n	lo	all	false	none	true	IS	true	
alnæmi	a l n ai m I	n	all	false	none	true	IS	true	""
alonso	a l O n s O	n	all	false	none	false	GB	true	""
alpagreinar	a l p_h a k r ei n a r	n	northeast_clear	true	none	false	IS	true	
alpagreinar	a l_0 p a k r ei n a r	n	standard_clear	true	none	false	IS	true	
alpaklúbburinn	a l p_h a k_h l u p Y r I n	n	northeast_clear	true	none	false	IS	true	
alpaklúbburinn	a l_0 p a k_h l u p Y r I n	n	standard_clear	true	none	false	IS	true	
alrangt	a l r au N t_h	lo	northeast_clear	false	none	true	IS	true	
alrangt	a l r au N_0 t	lo	standard_clear	false	none	true	IS	true	
alríkislögreglan	a l r i c I s t l 9 G r E k l a n	n	standard_clear	true	none	true	IS	true	
alríkislögreglan	a l r i c_h I s t l 9 G r E k l a n	n	north_clear	true	none	true	IS	true	
als	a l s	n	all	false	none	false	IS	true	
alsett	a l s E h t	lo	all	false	none	true	IS	true	
also	O l s ou	n	all	false	none	false	GB	true	""
alsoddi	a l s O t I	n	all	false	none	false	IS	true	
alsír	a l s i r	n	all	false	none	false	IS	true	
alt	a l_0 t	n	all	false	head	false	IS	true	
altari	a l_0 t a r I	n	all	false	none	false	IS	true	
altarisganga	a l_0 t a r I s k au N k a	n	all	true	none	false	IS	true	
altarisgöngu	a l_0 t a r I s k 9i N k Y	n	all	true	modifier	false	IS	true	
altarissakramentinu	a l_0 t a r I s a k r a m E n_0 t I n Y	n	standard_clear	true	none	false	IS	true	
altarissakramentinu	a l_0 t a r I s a k_h r a m E n t_h I n Y	n	northeast_clear	true	none	false	IS	true	
altarissakramentinu	a l_0 t a r I s a k_h r a m E n_0 t I n Y	n	north_clear	true	none	false	IS	true	
altarissakramentið	a l_0 t a r I s a k r a m E n_0 t I D	n	standard_clear	true	none	false	IS	true	
altarissakramentið	a l_0 t a r I s a k_h r a m E n t_h I D	n	northeast_clear	true	none	false	IS	true	
altarissakramentið	a l_0 t a r I s a k_h r a m E n_0 t I D	n	north_clear	true	none	false	IS	true	
